caption,filepath
"Across a rocky seafloor, a Coryphaenoides acrolepis glides over the uneven surface, blending with the dark textures of the substrate.",src/data/Fathomnet-by-Phylum-2/train/images/bfe19869-4a59-492f-ae07-446d67a4fb04_png.rf.28687095e70da91e8074d69d8c37d3f6.jpg
"Across a rocky seafloor, a Coryphaenoides acrolepis glides over the uneven surface, blending with the dark textures of the substrate.",src/data/Fathomnet-by-Phylum-2/train/images/bfe19869-4a59-492f-ae07-446d67a4fb04_png.rf.e82d4451e9e78aba88837d1f2bcb0e21.jpg
"Across a rocky seafloor, a Coryphaenoides acrolepis glides over the uneven surface, blending with the dark textures of the substrate.",src/data/Fathomnet-by-Phylum-2/train/images/bfe19869-4a59-492f-ae07-446d67a4fb04_png.rf.a39d21bd7c5a8f68ef23ac9bcc3d2741.jpg
A pink Paragorgia arborea displays intricate branching structures against a dark substrate of silt.,src/data/Fathomnet-by-Phylum-2/train/images/c07998d9-40ed-4912-bba8-d7e4035be786_png.rf.4126f9f31d4bd6e768bbc7806dda8270.jpg
A pink Paragorgia arborea displays intricate branching structures against a dark substrate of silt.,src/data/Fathomnet-by-Phylum-2/train/images/c07998d9-40ed-4912-bba8-d7e4035be786_png.rf.34b88e466db348511f6e08f228b62816.jpg
A pink Paragorgia arborea displays intricate branching structures against a dark substrate of silt.,src/data/Fathomnet-by-Phylum-2/train/images/c07998d9-40ed-4912-bba8-d7e4035be786_png.rf.def2e3fc5ed42c0a7f3f9713d15fdd40.jpg
"Peniagone sp. exhibits a pale coloration against a dark, rocky substrate, with several individuals scattered across the uneven seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/c07f9072-bb21-4591-b3a0-d6dd19b68a08_png.rf.4be8c1e22f2028d292867b494852b23b.jpg
"Peniagone sp. exhibits a pale coloration against a dark, rocky substrate, with several individuals scattered across the uneven seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/c07f9072-bb21-4591-b3a0-d6dd19b68a08_png.rf.27dd05b42fc979fa6c0e47207afb2568.jpg
"Peniagone sp. exhibits a pale coloration against a dark, rocky substrate, with several individuals scattered across the uneven seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/c07f9072-bb21-4591-b3a0-d6dd19b68a08_png.rf.1903f971fe5fb0f8f020576617001e23.jpg
"Translucent Antimora microlepis glides over a sandy seafloor, surrounded by patches of dark silt and scattered organic debris.",src/data/Fathomnet-by-Phylum-2/train/images/c1211b39-af32-4ce0-8629-b9f237b8266b_png.rf.bfef62f67051e1e1696ee8ce4ed68d6c.jpg
"Translucent Antimora microlepis glides over a sandy seafloor, surrounded by patches of dark silt and scattered organic debris.",src/data/Fathomnet-by-Phylum-2/train/images/c1211b39-af32-4ce0-8629-b9f237b8266b_png.rf.00dce4848ccdf1bdde52f269f0b68959.jpg
"Translucent Antimora microlepis glides over a sandy seafloor, surrounded by patches of dark silt and scattered organic debris.",src/data/Fathomnet-by-Phylum-2/train/images/c1211b39-af32-4ce0-8629-b9f237b8266b_png.rf.09db30d4b629dc8e0bece2285a8a512b.jpg
"Bargmannia lata exhibits a slender, elongated body with a translucent appearance, drifting through the dark blue water above a silt substrate.",src/data/Fathomnet-by-Phylum-2/train/images/c3a5f2d5-ec70-4130-9028-470e601fbf2a_png.rf.1a61fa217a8dcf5f976eb0c0a8da3d1f.jpg
"Bargmannia lata exhibits a slender, elongated body with a translucent appearance, drifting through the dark blue water above a silt substrate.",src/data/Fathomnet-by-Phylum-2/train/images/c3a5f2d5-ec70-4130-9028-470e601fbf2a_png.rf.f4e5d47e7a0ceeb750c7e29474622bca.jpg
"Bargmannia lata exhibits a slender, elongated body with a translucent appearance, drifting through the dark blue water above a silt substrate.",src/data/Fathomnet-by-Phylum-2/train/images/c3a5f2d5-ec70-4130-9028-470e601fbf2a_png.rf.24b2464ef37a77805bd6b5820a3f60fa.jpg
"Textured, pale Psychrolutes phrictus rests on a rocky substrate, surrounded by dark silt and shadowy crevices in the deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/c96a4cd6-4b8d-4d6f-b84d-03b13b0ecc95_png.rf.8f026e1f0247dab9e9d8716e4eb1ddd7.jpg
"Textured, pale Psychrolutes phrictus rests on a rocky substrate, surrounded by dark silt and shadowy crevices in the deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/c96a4cd6-4b8d-4d6f-b84d-03b13b0ecc95_png.rf.15b12864180af3d14ec49f09afbf5ba0.jpg
"Textured, pale Psychrolutes phrictus rests on a rocky substrate, surrounded by dark silt and shadowy crevices in the deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/c96a4cd6-4b8d-4d6f-b84d-03b13b0ecc95_png.rf.fc0e8db6ffdd102a71f03f4907d4874c.jpg
"Silvery, elongated fish glides over a rugged rock substrate, showcasing a streamlined body and large eyes against the dark seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/cae70be6-7fd2-4703-940f-e1f5b4d43f74_png.rf.085565e2929c14be1f6d5747c7729e60.jpg
"Silvery, elongated fish glides over a rugged rock substrate, showcasing a streamlined body and large eyes against the dark seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/cae70be6-7fd2-4703-940f-e1f5b4d43f74_png.rf.b6d6d2b0a5c945494cf10595bdd89663.jpg
"Silvery, elongated fish glides over a rugged rock substrate, showcasing a streamlined body and large eyes against the dark seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/cae70be6-7fd2-4703-940f-e1f5b4d43f74_png.rf.89fa02f3015d947d8fd450a33fcd3a03.jpg
"Across a sandy seafloor, a Coryphaenoides fish rests near smooth, rounded rocks, blending into the muted colors of the environment.",src/data/Fathomnet-by-Phylum-2/train/images/cbec2932-30e5-45eb-b383-ee2f52fe38d3_png.rf.5ed7b879f522d0a44776dc28d7bedac8.jpg
"Across a sandy seafloor, a Coryphaenoides fish rests near smooth, rounded rocks, blending into the muted colors of the environment.",src/data/Fathomnet-by-Phylum-2/train/images/cbec2932-30e5-45eb-b383-ee2f52fe38d3_png.rf.7bbebf6084e9d9563dcace45dbff9f23.jpg
"Across a sandy seafloor, a Coryphaenoides fish rests near smooth, rounded rocks, blending into the muted colors of the environment.",src/data/Fathomnet-by-Phylum-2/train/images/cbec2932-30e5-45eb-b383-ee2f52fe38d3_png.rf.3686a0e8ab9a7a248845c2275f677c31.jpg
"A Ceriantharia is nestled among rocky substrates, displaying a cylindrical shape with a textured surface, surrounded by sandy sediment.",src/data/Fathomnet-by-Phylum-2/train/images/cc6cb9aa-b3ac-4a20-a827-8cff61589319_png.rf.54cc8cdd1d11a3632f095e7abaed385e.jpg
"A Ceriantharia is nestled among rocky substrates, displaying a cylindrical shape with a textured surface, surrounded by sandy sediment.",src/data/Fathomnet-by-Phylum-2/train/images/cc6cb9aa-b3ac-4a20-a827-8cff61589319_png.rf.96c39dce5038f1a4bd790a7338736661.jpg
"A Ceriantharia is nestled among rocky substrates, displaying a cylindrical shape with a textured surface, surrounded by sandy sediment.",src/data/Fathomnet-by-Phylum-2/train/images/cc6cb9aa-b3ac-4a20-a827-8cff61589319_png.rf.c7d869a7e269912c82cebfc88c5a57dd.jpg
"On a rugged basalt rock, a Synallactes and a Comatulida inhabit the textured surface, showcasing their distinct shapes and colors.",src/data/Fathomnet-by-Phylum-2/train/images/cdecd3e9-6671-49b8-9afb-fe9be465bef9_png.rf.9cdc0135ee170e6360495ec45eb66770.jpg
"On a rugged basalt rock, a Synallactes and a Comatulida inhabit the textured surface, showcasing their distinct shapes and colors.",src/data/Fathomnet-by-Phylum-2/train/images/cdecd3e9-6671-49b8-9afb-fe9be465bef9_png.rf.4b732fab4cb2f0ef9cae34f0ec92bfa7.jpg
"On a rugged basalt rock, a Synallactes and a Comatulida inhabit the textured surface, showcasing their distinct shapes and colors.",src/data/Fathomnet-by-Phylum-2/train/images/cdecd3e9-6671-49b8-9afb-fe9be465bef9_png.rf.9a0ff9a9688a4ae3ecdd8bc9f4713cd8.jpg
"A white Chrysogorgia pinnata with branching structures and a brown Porifera on a rocky seafloor, surrounded by patches of silt.",src/data/Fathomnet-by-Phylum-2/train/images/cec69846-3cd6-4811-9b86-92f1186f5f79_png.rf.3fb2e5f7670386c2c3c76009f4d710ff.jpg
"A white Chrysogorgia pinnata with branching structures and a brown Porifera on a rocky seafloor, surrounded by patches of silt.",src/data/Fathomnet-by-Phylum-2/train/images/cec69846-3cd6-4811-9b86-92f1186f5f79_png.rf.fab5b40823c2c8fb8d45ab630cb3a3b8.jpg
"A white Chrysogorgia pinnata with branching structures and a brown Porifera on a rocky seafloor, surrounded by patches of silt.",src/data/Fathomnet-by-Phylum-2/train/images/cec69846-3cd6-4811-9b86-92f1186f5f79_png.rf.88b8735583218a4c5c9b202d7b960724.jpg
"On a rocky seafloor, a delicate Chrysogorgia pinnata displays its branching structure, adorned with small, white polyps.",src/data/Fathomnet-by-Phylum-2/train/images/ced793e4-1030-4df0-852c-affeb09c5134_png.rf.ef86e491f7a503b1354e6cfbea728c58.jpg
"On a rocky seafloor, a delicate Chrysogorgia pinnata displays its branching structure, adorned with small, white polyps.",src/data/Fathomnet-by-Phylum-2/train/images/ced793e4-1030-4df0-852c-affeb09c5134_png.rf.66afce9544679ad75ec03022e8272995.jpg
"On a rocky seafloor, a delicate Chrysogorgia pinnata displays its branching structure, adorned with small, white polyps.",src/data/Fathomnet-by-Phylum-2/train/images/ced793e4-1030-4df0-852c-affeb09c5134_png.rf.cb84df9474e66312525d1ea788e3cae4.jpg
"Chrysogorgia pinnata exhibits a delicate, branching structure with a pale color, situated on a soft silt substrate.",src/data/Fathomnet-by-Phylum-2/train/images/cee4205b-64a6-44a3-925d-3a168b2dcf85_png.rf.84f9549ad799e9a6fc18de9fcc18df5e.jpg
"Chrysogorgia pinnata exhibits a delicate, branching structure with a pale color, situated on a soft silt substrate.",src/data/Fathomnet-by-Phylum-2/train/images/cee4205b-64a6-44a3-925d-3a168b2dcf85_png.rf.afc3d3c5aa3c295c2b72ed0770fee9a9.jpg
"Chrysogorgia pinnata exhibits a delicate, branching structure with a pale color, situated on a soft silt substrate.",src/data/Fathomnet-by-Phylum-2/train/images/cee4205b-64a6-44a3-925d-3a168b2dcf85_png.rf.0887b6153ae9491d1e0f2bfc169479d6.jpg
"Coryphaenoides sp. observed near a rocky substrate, blending with the dark blue waters and scattered sediment particles.",src/data/Fathomnet-by-Phylum-2/train/images/d14824f9-40e8-403b-a064-c9b6ace9ab92_png.rf.c56bfda3d7e635e11f0150cabbc96c32.jpg
"Coryphaenoides sp. observed near a rocky substrate, blending with the dark blue waters and scattered sediment particles.",src/data/Fathomnet-by-Phylum-2/train/images/d14824f9-40e8-403b-a064-c9b6ace9ab92_png.rf.6d1c416d920eca82648e8c554139db71.jpg
"Coryphaenoides sp. observed near a rocky substrate, blending with the dark blue waters and scattered sediment particles.",src/data/Fathomnet-by-Phylum-2/train/images/d14824f9-40e8-403b-a064-c9b6ace9ab92_png.rf.93340b78f05565dec1e9d0f7fb0b069f.jpg
"On a rocky seafloor, a Pannychia is observed, its textured body blending with the surrounding substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d1d7c795-cc3b-4059-99a3-f1a7256bbcc1_png.rf.04811d7cc2526aae04c48ac5c5dd27a4.jpg
"On a rocky seafloor, a Pannychia is observed, its textured body blending with the surrounding substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d1d7c795-cc3b-4059-99a3-f1a7256bbcc1_png.rf.0609dd8db2c0d6239c6b5406ddf123d9.jpg
"On a rocky seafloor, a Pannychia is observed, its textured body blending with the surrounding substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d1d7c795-cc3b-4059-99a3-f1a7256bbcc1_png.rf.2c99ba5b992f1df46be7f23a2f6894b3.jpg
"A dark, elongated Antimora microlepis rests on a sandy seafloor, surrounded by patches of silt and subtle geological textures.",src/data/Fathomnet-by-Phylum-2/train/images/d202db2b-24d3-43a3-9b3c-d45fe02a0ca9_png.rf.464586433a049c13e966008e1a1f5262.jpg
"A dark, elongated Antimora microlepis rests on a sandy seafloor, surrounded by patches of silt and subtle geological textures.",src/data/Fathomnet-by-Phylum-2/train/images/d202db2b-24d3-43a3-9b3c-d45fe02a0ca9_png.rf.f2711b87f9de17b0072774ed938f10f2.jpg
"A dark, elongated Antimora microlepis rests on a sandy seafloor, surrounded by patches of silt and subtle geological textures.",src/data/Fathomnet-by-Phylum-2/train/images/d202db2b-24d3-43a3-9b3c-d45fe02a0ca9_png.rf.afc7de4b078b6c6baeb1e28a01c5ec2a.jpg
"A pale Peniagone rests on a rocky seafloor, surrounded by dark silt and faint light from the depths above.",src/data/Fathomnet-by-Phylum-2/train/images/d25cfb7b-3f82-4c9e-9df8-a299c783b8fd_png.rf.c517dfe6c71f4c2762bfdf4fa17f14e3.jpg
"A pale Peniagone rests on a rocky seafloor, surrounded by dark silt and faint light from the depths above.",src/data/Fathomnet-by-Phylum-2/train/images/d25cfb7b-3f82-4c9e-9df8-a299c783b8fd_png.rf.e1a771a64f2bec88e2c6509b609c19ff.jpg
"A pale Peniagone rests on a rocky seafloor, surrounded by dark silt and faint light from the depths above.",src/data/Fathomnet-by-Phylum-2/train/images/d25cfb7b-3f82-4c9e-9df8-a299c783b8fd_png.rf.354f07d35e5ec7a415663b2f092ed0ae.jpg
"Textured, dark volcanic rock forms the seafloor, with a single Coryphaenoides gliding over the rugged terrain.",src/data/Fathomnet-by-Phylum-2/train/images/d2f6da09-6c7f-4fc9-8205-7d88d8dced01_png.rf.4c2cab9212e3b9a40058beda17a25a66.jpg
"Textured, dark volcanic rock forms the seafloor, with a single Coryphaenoides gliding over the rugged terrain.",src/data/Fathomnet-by-Phylum-2/train/images/d2f6da09-6c7f-4fc9-8205-7d88d8dced01_png.rf.0bcb32977659a8de5a7527f478338628.jpg
"Textured, dark volcanic rock forms the seafloor, with a single Coryphaenoides gliding over the rugged terrain.",src/data/Fathomnet-by-Phylum-2/train/images/d2f6da09-6c7f-4fc9-8205-7d88d8dced01_png.rf.5e108f2bb3b7cb1aec631d7dfd9efff4.jpg
"Silvery Antimora microlepis glides over a rugged, rocky seafloor, surrounded by dark silt and scattered debris.",src/data/Fathomnet-by-Phylum-2/train/images/d3657b60-e7e2-4b67-b3cf-f180958ed243_png.rf.ea0db2ef34c28f61ed46dbbec7d321b5.jpg
"Silvery Antimora microlepis glides over a rugged, rocky seafloor, surrounded by dark silt and scattered debris.",src/data/Fathomnet-by-Phylum-2/train/images/d3657b60-e7e2-4b67-b3cf-f180958ed243_png.rf.690f68cdd455d267f2b7447f9706d3a8.jpg
"Silvery Antimora microlepis glides over a rugged, rocky seafloor, surrounded by dark silt and scattered debris.",src/data/Fathomnet-by-Phylum-2/train/images/d3657b60-e7e2-4b67-b3cf-f180958ed243_png.rf.9dd564008d10fe5d2890081d7a19f22e.jpg
"A white Pteraster starfish rests on a rocky seafloor, showcasing its five arms and textured surface against the muted background.",src/data/Fathomnet-by-Phylum-2/train/images/d480b79b-2f36-4561-bd36-b448264f44e2_png.rf.5e636e8723f19b62870cfe3f45eef63b.jpg
"A white Pteraster starfish rests on a rocky seafloor, showcasing its five arms and textured surface against the muted background.",src/data/Fathomnet-by-Phylum-2/train/images/d480b79b-2f36-4561-bd36-b448264f44e2_png.rf.e9d61120b6d3e1cf3048b46c7aba8e8d.jpg
"A white Pteraster starfish rests on a rocky seafloor, showcasing its five arms and textured surface against the muted background.",src/data/Fathomnet-by-Phylum-2/train/images/d480b79b-2f36-4561-bd36-b448264f44e2_png.rf.415dfab9654c4fae478f9c697be10412.jpg
"On a rugged basalt rock, a single Poralia rufescens displays its translucent, bell-shaped body against the textured substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d4bd82ee-66f4-46c1-8e9c-66e331793a13_png.rf.5ef5cea4cd129b00658bcffd2eee7e57.jpg
"On a rugged basalt rock, a single Poralia rufescens displays its translucent, bell-shaped body against the textured substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d4bd82ee-66f4-46c1-8e9c-66e331793a13_png.rf.8203476d305df0160c785c92fb124cfc.jpg
"On a rugged basalt rock, a single Poralia rufescens displays its translucent, bell-shaped body against the textured substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d4bd82ee-66f4-46c1-8e9c-66e331793a13_png.rf.0e6e77e0018d198c1f7aaeeed9b7d104.jpg
"A dark, rocky seafloor features Antimora microlepis, a slender fish with a silvery sheen, amidst textured, uneven rock formations.",src/data/Fathomnet-by-Phylum-2/train/images/d569f03e-3a28-42bb-b02c-e839c615895c_png.rf.e8d192259e595793fb8472b17728e51c.jpg
"A dark, rocky seafloor features Antimora microlepis, a slender fish with a silvery sheen, amidst textured, uneven rock formations.",src/data/Fathomnet-by-Phylum-2/train/images/d569f03e-3a28-42bb-b02c-e839c615895c_png.rf.68d4058b0614fbd50622644c39a3ccaf.jpg
"A dark, rocky seafloor features Antimora microlepis, a slender fish with a silvery sheen, amidst textured, uneven rock formations.",src/data/Fathomnet-by-Phylum-2/train/images/d569f03e-3a28-42bb-b02c-e839c615895c_png.rf.5c67c3c7dc1702fde8445a80c10e807e.jpg
"Pteraster exhibits a pale coloration against a backdrop of dark, rugged rock substrate, surrounded by scattered red organisms on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/d5cbfffd-8a95-4761-a8a6-efdb74f5d2c6_png.rf.e65c5d66738c42c21cfa00536be8f799.jpg
"Pteraster exhibits a pale coloration against a backdrop of dark, rugged rock substrate, surrounded by scattered red organisms on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/d5cbfffd-8a95-4761-a8a6-efdb74f5d2c6_png.rf.62eca10fc2e64f2e4cbeae38b548b738.jpg
"Pteraster exhibits a pale coloration against a backdrop of dark, rugged rock substrate, surrounded by scattered red organisms on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/d5cbfffd-8a95-4761-a8a6-efdb74f5d2c6_png.rf.850f433a2c8312424dbea6266ac44ee9.jpg
"A dark-colored fish swims over a rocky seafloor, accompanied by a starfish and a sea cucumber among the textured substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d5cea595-a653-4ebd-9d54-752ea1530b74_png.rf.702b195a9f88e8ef581c5bbb1f441410.jpg
"A dark-colored fish swims over a rocky seafloor, accompanied by a starfish and a sea cucumber among the textured substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d5cea595-a653-4ebd-9d54-752ea1530b74_png.rf.2fb328144ba0bc5953751c58f71266aa.jpg
"A dark-colored fish swims over a rocky seafloor, accompanied by a starfish and a sea cucumber among the textured substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d5cea595-a653-4ebd-9d54-752ea1530b74_png.rf.7328f26ebf7007598d460013c29b193e.jpg
"Two Synallactes inhabit a rocky seafloor, surrounded by textured gray rocks and a backdrop of deep blue water.",src/data/Fathomnet-by-Phylum-2/train/images/d62df391-e837-40ed-8f16-fbeef34a1789_png.rf.764420413c0e878f3e8d2fbe1494e1cb.jpg
"Two Synallactes inhabit a rocky seafloor, surrounded by textured gray rocks and a backdrop of deep blue water.",src/data/Fathomnet-by-Phylum-2/train/images/d62df391-e837-40ed-8f16-fbeef34a1789_png.rf.f8799c3267da99cc7eba2eb25b86776a.jpg
"Two Synallactes inhabit a rocky seafloor, surrounded by textured gray rocks and a backdrop of deep blue water.",src/data/Fathomnet-by-Phylum-2/train/images/d62df391-e837-40ed-8f16-fbeef34a1789_png.rf.3b09fc7505dfffd5ed2707a5d73b1f81.jpg
"Textured, dark rocks cover the seafloor, with a solitary Solasteridae starfish partially obscured among the jagged surfaces of the substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d7764b50-4715-470f-b43e-8d6810a3b57f_png.rf.e8c209b35c4b0bfc38df742ddc834336.jpg
"Textured, dark rocks cover the seafloor, with a solitary Solasteridae starfish partially obscured among the jagged surfaces of the substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d7764b50-4715-470f-b43e-8d6810a3b57f_png.rf.44966635c816c693cadd5fc442a675a6.jpg
"Textured, dark rocks cover the seafloor, with a solitary Solasteridae starfish partially obscured among the jagged surfaces of the substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d7764b50-4715-470f-b43e-8d6810a3b57f_png.rf.2042ad8b81f0bd8af73b4e46010df994.jpg
"Two elongated, translucent Bargmannia elongata drift through dark blue waters, surrounded by fine silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/d7fde19e-625e-41de-a490-e66ac001c583_png.rf.1ad6e13a86bbada1286ff6b8a9d8677b.jpg
"Two elongated, translucent Bargmannia elongata drift through dark blue waters, surrounded by fine silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/d7fde19e-625e-41de-a490-e66ac001c583_png.rf.002cc24f7c42953b7699e51c4bc93aed.jpg
"Two elongated, translucent Bargmannia elongata drift through dark blue waters, surrounded by fine silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/d7fde19e-625e-41de-a490-e66ac001c583_png.rf.188e3e5018be1e869b18be87cc379612.jpg
"Munnopsidae inhabit rocky substrates, displaying a pale body against dark, textured surfaces, surrounded by silt and scattered debris.",src/data/Fathomnet-by-Phylum-2/train/images/d8ab250e-0086-45ae-93ae-1694ebb9f560_png.rf.a7b5aae485f61550eb29d1cfd576edd2.jpg
"Munnopsidae inhabit rocky substrates, displaying a pale body against dark, textured surfaces, surrounded by silt and scattered debris.",src/data/Fathomnet-by-Phylum-2/train/images/d8ab250e-0086-45ae-93ae-1694ebb9f560_png.rf.784a99a9f19ea86c5748693048069ff4.jpg
"Munnopsidae inhabit rocky substrates, displaying a pale body against dark, textured surfaces, surrounded by silt and scattered debris.",src/data/Fathomnet-by-Phylum-2/train/images/d8ab250e-0086-45ae-93ae-1694ebb9f560_png.rf.68e8e2a1ec0d1bb2047241a00973064b.jpg
"Across a rocky seafloor, a pale Psychrolutes phrictus rests near textured boulders, blending into the muted underwater landscape.",src/data/Fathomnet-by-Phylum-2/train/images/d8c29f5b-898d-4660-90d9-b6544d5da283_png.rf.b15f949414437b7a16e4140135a9309c.jpg
"Across a rocky seafloor, a pale Psychrolutes phrictus rests near textured boulders, blending into the muted underwater landscape.",src/data/Fathomnet-by-Phylum-2/train/images/d8c29f5b-898d-4660-90d9-b6544d5da283_png.rf.fec2992cd579028e6fe66df7a08f73dc.jpg
"Across a rocky seafloor, a pale Psychrolutes phrictus rests near textured boulders, blending into the muted underwater landscape.",src/data/Fathomnet-by-Phylum-2/train/images/d8c29f5b-898d-4660-90d9-b6544d5da283_png.rf.8e0f69436807e4c963eac93a78b64f00.jpg
"A pale Hymenaster starfish rests on a rocky seafloor, showcasing its star-shaped body and textured surface against dark geological formations.",src/data/Fathomnet-by-Phylum-2/train/images/db28e17c-4846-4f24-a764-f22e48f8d929_png.rf.38e499a76db30276f2259291078ee66e.jpg
"A pale Hymenaster starfish rests on a rocky seafloor, showcasing its star-shaped body and textured surface against dark geological formations.",src/data/Fathomnet-by-Phylum-2/train/images/db28e17c-4846-4f24-a764-f22e48f8d929_png.rf.2a8ebdd1c8eb90dfb70b1c432193665d.jpg
"A pale Hymenaster starfish rests on a rocky seafloor, showcasing its star-shaped body and textured surface against dark geological formations.",src/data/Fathomnet-by-Phylum-2/train/images/db28e17c-4846-4f24-a764-f22e48f8d929_png.rf.8a97c5c139d7bce3634d94fd1252e6b3.jpg
"Dark, elongated body of Antimora microlepis rests on a sandy seafloor, surrounded by fine silt and scattered debris.",src/data/Fathomnet-by-Phylum-2/train/images/dd3280cc-2814-473b-995f-81208b690843_png.rf.c24a4a7db18376b75cc1ea51ba21ec93.jpg
"Dark, elongated body of Antimora microlepis rests on a sandy seafloor, surrounded by fine silt and scattered debris.",src/data/Fathomnet-by-Phylum-2/train/images/dd3280cc-2814-473b-995f-81208b690843_png.rf.f65e1aacd41b150ad31d07af6b8da30a.jpg
"Dark, elongated body of Antimora microlepis rests on a sandy seafloor, surrounded by fine silt and scattered debris.",src/data/Fathomnet-by-Phylum-2/train/images/dd3280cc-2814-473b-995f-81208b690843_png.rf.834d118b964ece5f01564f64cb2b9bf8.jpg
"Synallactes exhibit a pale pink, elongated body on a rocky seafloor, surrounded by dark textures and crevices.",src/data/Fathomnet-by-Phylum-2/train/images/dd465fe8-ccdb-4d72-9176-fa81ec14a650_png.rf.0948c888752bfcb18ef947028017bcf2.jpg
"Synallactes exhibit a pale pink, elongated body on a rocky seafloor, surrounded by dark textures and crevices.",src/data/Fathomnet-by-Phylum-2/train/images/dd465fe8-ccdb-4d72-9176-fa81ec14a650_png.rf.5275c0386b085d22a2f799e6e9fef1ea.jpg
"Synallactes exhibit a pale pink, elongated body on a rocky seafloor, surrounded by dark textures and crevices.",src/data/Fathomnet-by-Phylum-2/train/images/dd465fe8-ccdb-4d72-9176-fa81ec14a650_png.rf.7052a96451f348bba611e9488d527bc7.jpg
"Antimora microlepis, a dark-colored fish, rests among rocky substrates in a deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/de4b3cb3-3aff-474d-8fc4-1a356a81da3f_png.rf.83d4379018788a7170bd87c332c58587.jpg
"Antimora microlepis, a dark-colored fish, rests among rocky substrates in a deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/de4b3cb3-3aff-474d-8fc4-1a356a81da3f_png.rf.6f405d9f238904e90dfc93d2eb7bd0a5.jpg
"Antimora microlepis, a dark-colored fish, rests among rocky substrates in a deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/de4b3cb3-3aff-474d-8fc4-1a356a81da3f_png.rf.1cd1248e7e8d0bbe452b1cac6fa0e3ef.jpg
"Antimora microlepis exhibits a dark, elongated body against a backdrop of sandy substrate and scattered rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/dfaa4b8b-c560-4510-b3bc-459a6aac378d_png.rf.ab7fb052b4d9bccddfb83b55fdfdeadc.jpg
"Antimora microlepis exhibits a dark, elongated body against a backdrop of sandy substrate and scattered rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/dfaa4b8b-c560-4510-b3bc-459a6aac378d_png.rf.2bdabcff9965bd6bdb0f21d0ca74c3d2.jpg
"Antimora microlepis exhibits a dark, elongated body against a backdrop of sandy substrate and scattered rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/dfaa4b8b-c560-4510-b3bc-459a6aac378d_png.rf.25fbcdb43de74805fe4cea5131707cbe.jpg
"Across a sandy seafloor, a reddish-brown Ceriantharia displays its tentacles, blending with the surrounding fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/e09975fa-2221-4bc3-8fc5-e04cbe98dca3_png.rf.ceba58b52b1d1ad214759d256117b56b.jpg
"Across a sandy seafloor, a reddish-brown Ceriantharia displays its tentacles, blending with the surrounding fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/e09975fa-2221-4bc3-8fc5-e04cbe98dca3_png.rf.8e62c294be6ad623af46a0cc8fee6f55.jpg
"Across a sandy seafloor, a reddish-brown Ceriantharia displays its tentacles, blending with the surrounding fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/e09975fa-2221-4bc3-8fc5-e04cbe98dca3_png.rf.28344ce027a7e1c3d0fd419574ca6b2c.jpg
"On a rugged basalt rock, a pink Hymenaster displays its textured body against the dark substrate, showcasing its unique shape and coloration.",src/data/Fathomnet-by-Phylum-2/train/images/e2498cb3-1430-4a4b-b5ab-8ac1f3632e15_png.rf.d17996ef9724e63970486d76cfbd81df.jpg
"On a rugged basalt rock, a pink Hymenaster displays its textured body against the dark substrate, showcasing its unique shape and coloration.",src/data/Fathomnet-by-Phylum-2/train/images/e2498cb3-1430-4a4b-b5ab-8ac1f3632e15_png.rf.b66a48bb84144fa25eed8f93024ef999.jpg
